Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Collège;Employee category;Sous-catégorie collège;Employee subcategory;Genre;Gender;Plage M3E;M3E classification;Nationalité;Nationality;Ancienneté;Seniority;Tranche d'âge;Age bracket;Valeur;Unité;Unit;Chapitre du bilan social
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Ouvriers;Laborers;Homme;Male;;;;;;;;;891.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;Cadres;Managers;Femme;Female;;;;;;;;;8734.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Femme;Female;;;;;;;;;23.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Ouvriers;Laborers;Femme;Female;;;;;;;;;2.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;Cadres;Managers;Femme;Female;;;;;;;;;51.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;A;A;;;;;;;787.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;H;H;;;;;;;1046.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;I;I;;;;;;;2.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;283.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;70.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;;;81.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;2.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;;;13.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;20.0;nombre;number;§1.4.2
2022;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.4.2
2022;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;1.0;nombre;number;§1.4.2
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;2.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;15.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;6322.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;2.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;30.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;88.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;78.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;6014.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;2109.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;460.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;87.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;2173.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;198.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;2.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;1290.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;44.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;36.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;1.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;12.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;42.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;197.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;61 ans et plus;61 and more;19.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;61 ans et plus;61 and more;0.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;61 ans et plus;61 and more;0.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;61 ans et plus;61 and more;1.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;19.0;nombre;number;§1.1.6
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;2277.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;2392.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;677.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;10.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;1532.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;711.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;285.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;7.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;36.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;1453.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;126.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;8.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;6.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;1.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;1271.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;23.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;35 ans et plus;35 years and more;;;550.0;nombre;number;§1.1.7
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;Française;French;;;;;1057.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;Française;French;;;;;293.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;Française;French;;;;;1031.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;Française;French;;;;;579.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;Etrangère;Foreigner;;;;;262.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;Etrangère;Foreigner;;;;;63.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;Etrangère;Foreigner;;;;;19.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;Etrangère;Foreigner;;;;;29.0;nombre;number;§1.1.8
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Supérieurs;Senior Managers;Homme;Male;;;;;;;;;69.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;0.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Ouvriers;Laborers;Femme;Female;;;;;;;;;258.0;nombre;number;§1.1.9
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;F;F;;;;;;;7492.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;F;F;;;;;;;3145.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;G;G;;;;;;;6983.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;G;G;;;;;;;2669.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;;;;;Femme;Female;Sans plage;No classification;;;;;;;1620.0;nombre;number;§1.1.9bis
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;;;589.0;nombre;number;§1.3.3
2022;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;23.0;nombre;number;§1.4.2
2022;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.4.2
2022;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.4.2
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;665.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;27.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;938.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;481.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;4581.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;0.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;159.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;119.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;1.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;8.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;4813.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;217.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;2.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;0.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;57.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;47.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;3.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;61 ans et plus;61 and more;242.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;61 ans et plus;61 and more;10.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;61 ans et plus;61 and more;3.0;nombre;number;§1.1.6
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;881.0;nombre;number;§1.1.7
2021;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;529.0;nombre;number;§1.1.7
2021;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;0.0;nombre;number;§1.1.7
